20455,filezilla_i64,__tcf_1_76,memory,,,,
30841,filezilla_i64,__tcf_1_77,memory,,,,
18792,filezilla_i64,__tcf_1_78,memory,,,,
28742,filezilla_i64,__tcf_1_79,memory,,,,
25568,filezilla_i64,__tcf_1_8,memory,,,,
15539,filezilla_i64,__tcf_1_80,memory,,,,
26768,filezilla_i64,__tcf_1_81,memory,,,,
30435,filezilla_i64,__tcf_1_83,memory,,,,
28563,filezilla_i64,__tcf_1_9,memory,,,,
22898,filezilla_i64,__tcf_2,memory,,,,
16903,filezilla_i64,__tcf_2_0,memory,,,,
22142,filezilla_i64,__tcf_2_1,memory,,,,
13483,filezilla_i64,__tcf_2_10,memory,,,,
21754,filezilla_i64,__tcf_2_11,memory,,,,
16814,filezilla_i64,__tcf_2_12,memory,,,,
27428,filezilla_i64,__tcf_2_13,memory,,,,
23231,filezilla_i64,__tcf_2_14,memory,,,,
20125,filezilla_i64,__tcf_2_15,memory,,,,
23653,filezilla_i64,__tcf_2_16,memory,,,,
23004,filezilla_i64,__tcf_2_17,memory,,,,
27161,filezilla_i64,__tcf_2_18,memory,,,,
9428,filezilla_i64,__tcf_2_19,memory,,,,
2629,filezilla_i64,__tcf_2_2,memory,,,,
29962,filezilla_i64,__tcf_2_20,memory,,,,
26079,filezilla_i64,__tcf_2_21,memory,,,,
1675,filezilla_i64,__tcf_2_22,memory,,,,
15126,filezilla_i64,__tcf_2_23,memory,,,,
9838,filezilla_i64,__tcf_2_24,memory,,,,
889,filezilla_i64,__tcf_2_25,memory,,,,
18804,filezilla_i64,__tcf_2_26,memory,,,,
26461,filezilla_i64,__tcf_2_27,memory,,,,
11144,filezilla_i64,__tcf_2_28,memory,,,,
11519,filezilla_i64,__tcf_2_29,memory,,,,
11518,filezilla_i64,__tcf_2_3,memory,,,,
6918,filezilla_i64,__tcf_2_30,memory,,,,
4798,filezilla_i64,__tcf_2_31,memory,,,,
26423,filezilla_i64,__tcf_2_32,memory,,,,
14441,filezilla_i64,__tcf_2_33,memory,,,,
17379,filezilla_i64,__tcf_2_34,memory,,,,
21464,filezilla_i64,__tcf_2_35,memory,,,,
403,filezilla_i64,__tcf_2_36,memory,,,,
16736,filezilla_i64,__tcf_2_37,memory,,,,
17450,filezilla_i64,__tcf_2_38,memory,,,,
10561,filezilla_i64,__tcf_2_39,memory,,,,
12197,filezilla_i64,__tcf_2_4,memory,,,,
20528,filezilla_i64,__tcf_2_40,memory,,,,
13892,filezilla_i64,__tcf_2_41,memory,,,,
13359,filezilla_i64,__tcf_2_42,memory,,,,
20958,filezilla_i64,__tcf_2_43,memory,,,,
23689,filezilla_i64,__tcf_2_44,memory,,,,
13471,filezilla_i64,__tcf_2_45,memory,,,,
13718,filezilla_i64,__tcf_2_46,memory,,,,
3377,filezilla_i64,__tcf_2_47,memory,,,,
15947,filezilla_i64,__tcf_2_48,memory,,,,
5679,filezilla_i64,__tcf_2_49,memory,,,,
23690,filezilla_i64,__tcf_2_5,memory,,,,
23707,filezilla_i64,__tcf_2_50,memory,,,,
29340,filezilla_i64,__tcf_2_51,memory,,,,
12741,filezilla_i64,__tcf_2_52,memory,,,,
9333,filezilla_i64,__tcf_2_53,memory,,,,
9259,filezilla_i64,__tcf_2_54,memory,,,,
2303,filezilla_i64,__tcf_2_55,memory,,,,
3858,filezilla_i64,__tcf_2_56,memory,,,,
7677,filezilla_i64,__tcf_2_57,memory,,,,
18607,filezilla_i64,__tcf_2_58,memory,,,,
28421,filezilla_i64,__tcf_2_59,memory,,,,
26131,filezilla_i64,__tcf_2_6,memory,,,,
19085,filezilla_i64,__tcf_2_60,memory,,,,
12055,filezilla_i64,__tcf_2_61,memory,,,,
12882,filezilla_i64,__tcf_2_62,memory,,,,
12960,filezilla_i64,__tcf_2_63,memory,,,,
18484,filezilla_i64,__tcf_2_64,memory,,,,
21586,filezilla_i64,__tcf_2_65,memory,,,,
20656,filezilla_i64,__tcf_2_66,memory,,,,
7670,filezilla_i64,__tcf_2_67,memory,,,,
11391,filezilla_i64,__tcf_2_68,memory,,,,
20010,filezilla_i64,__tcf_2_69,memory,,,,
6342,filezilla_i64,__tcf_2_7,memory,,,,
24931,filezilla_i64,__tcf_2_71,memory,,,,
3147,filezilla_i64,__tcf_2_8,memory,,,,
30431,filezilla_i64,__tcf_2_9,memory,,,,
14255,filezilla_i64,__tcf_3,memory,,,,
3175,filezilla_i64,__tcf_3_0,memory,,,,
16445,filezilla_i64,__tcf_3_1,memory,,,,
940,filezilla_i64,__tcf_3_10,memory,,,,
27810,filezilla_i64,__tcf_3_11,memory,,,,
8087,filezilla_i64,__tcf_3_12,memory,,,,
28692,filezilla_i64,__tcf_3_13,memory,,,,
30314,filezilla_i64,__tcf_3_14,memory,,,,
8599,filezilla_i64,__tcf_3_15,memory,,,,
15916,filezilla_i64,__tcf_3_16,memory,,,,
18215,filezilla_i64,__tcf_3_17,memory,,,,
18404,filezilla_i64,__tcf_3_19,memory,,,,
20449,filezilla_i64,__tcf_3_2,memory,,,,
1025,filezilla_i64,__tcf_3_3,memory,,,,
23591,filezilla_i64,__tcf_3_4,memory,,,,
16173,filezilla_i64,__tcf_3_5,memory,,,,
27570,filezilla_i64,__tcf_3_6,memory,,,,
2488,filezilla_i64,__tcf_3_7,memory,,,,
17178,filezilla_i64,__tcf_3_8,memory,,,,
18493,filezilla_i64,__tcf_3_9,memory,,,,
17268,filezilla_i64,__tcf_4,memory,,,,
20369,filezilla_i64,__tcf_4_0,memory,,,,
17467,filezilla_i64,__tcf_4_1,memory,,,,
6537,filezilla_i64,__tcf_4_10,memory,,,,
28945,filezilla_i64,__tcf_4_11,memory,,,,
29877,filezilla_i64,__tcf_4_13,memory,,,,
10880,filezilla_i64,__tcf_4_2,memory,,,,
8715,filezilla_i64,__tcf_4_3,memory,,,,
13323,filezilla_i64,__tcf_4_4,memory,,,,
3580,filezilla_i64,__tcf_4_5,memory,,,,
15456,filezilla_i64,__tcf_4_6,memory,,,,
30723,filezilla_i64,__tcf_4_7,memory,,,,
24534,filezilla_i64,__tcf_4_8,memory,,,,
3111,filezilla_i64,__tcf_4_9,memory,,,,
27277,filezilla_i64,__tcf_5,memory,,,,
12515,filezilla_i64,__tcf_5_0,memory,,,,
11653,filezilla_i64,__tcf_5_1,memory,,,,
23611,filezilla_i64,__tcf_5_2,memory,,,,
7646,filezilla_i64,__tcf_5_3,memory,,,,
11614,filezilla_i64,__tcf_5_4,memory,,,,
12849,filezilla_i64,__tcf_5_5,memory,,,,
3540,filezilla_i64,__tcf_5_7,memory,,,,
29663,filezilla_i64,__tcf_6,memory,,,,
7248,filezilla_i64,__tcf_6_0,memory,,,,
13182,filezilla_i64,__tcf_6_1,memory,,,,
5056,filezilla_i64,__tcf_6_2,memory,,,,
11502,filezilla_i64,__tcf_6_3,memory,,,,
15802,filezilla_i64,__tcf_6_5,memory,,,,
14708,filezilla_i64,__tcf_7,memory,,,,
23655,filezilla_i64,__tcf_7_0,memory,,,,
4287,filezilla_i64,__tcf_7_1,memory,,,,
1826,filezilla_i64,__tcf_7_3,memory,,,,
25175,filezilla_i64,__tcf_8,memory,,,,
27653,filezilla_i64,__tcf_8_0,memory,,,,
29295,filezilla_i64,__tcf_8_2,memory,,,,
12438,filezilla_i64,__tlregdtor,memory,,,,
2763,filezilla_i64,__tls_init_part_59,memory,,,,
12903,filezilla_i64,__tmaincrtstartup,memory,,,,
11729,filezilla_i64,__trailz_d2a,memory,,,,
17307,filezilla_i64,__wcrtomb_cp,memory,,,,
25693,filezilla_i64,__write_memory_part_0,memory,,,,
497,filezilla_i64,_amsg_exit_0,memory,,,,
8172,filezilla_i64,_assert,memory,,,,
387,filezilla_i64,_cexit_0,memory,,,,
3264,filezilla_i64,_decode_pointer,memory,,,,
22806,filezilla_i64,_encode_pointer,memory,,,,
27468,filezilla_i64,_exit_0,memory,,,,
19666,filezilla_i64,_filelengthi64_0,disk___file,,,,
10782,filezilla_i64,_fileno,disk___file,,,,
18046,filezilla_i64,_findpesection,disk___file,,,,
10642,filezilla_i64,_findpesectionbyname,disk___file,,,,
28307,filezilla_i64,_findpesectionexec,disk___file,,,,
30091,filezilla_i64,_flush,disk___file,,,,
21306,filezilla_i64,_fseeki64,disk___file,,,,
15389,filezilla_i64,_ftelli64,disk___file,,,,
25941,filezilla_i64,_get_invalid_parameter_handler,disk___file,,,,
8043,filezilla_i64,_get_output_format,disk___file,,,,
8297,filezilla_i64,_getpeimagebase,disk___file,,,,
25803,filezilla_i64,_global__sub_i__z12inithandlersr13wxxmlresource,gui,,,,
10975,filezilla_i64,_global__sub_i__z19isshowingmessageboxv,gui,,,,
11566,filezilla_i64,_global__sub_i__z20getdependencyversionb5cxx1118gui_lib_dependency,gui,,,,
13900,filezilla_i64,_global__sub_i__z8getasurlrknst7__cxx1112basic_stringiwst11char_traitsiwesaiweee,gui,,,,
22245,filezilla_i64,_global__sub_i__zn10cqueueitemc2eps_,gui,,,,
30501,filezilla_i64,_global__sub_i__zn10cqueueview13sm_eventtablee,gui,,,,
29724,filezilla_i64,_global__sub_i__zn10wxdialogex13sm_eventtablee,gui,,,,
22103,filezilla_i64,_global__sub_i__zn11csizeformat6formatb5cxx11exbn15csizeformatbase7_formatebi,gui,,,,
28541,filezilla_i64,_global__sub_i__zn11cstatusview13sm_eventtablee,gui,,,,
8471,filezilla_i64,_global__sub_i__zn11ctimeformat6formaterkn2fz8datetimee,gui,,,,
13308,filezilla_i64,_global__sub_i__zn11cviewheader13sm_eventtablee,gui,,,,
3842,filezilla_i64,_global__sub_i__zn11cwrapengine11m_use_cachee,gui,,,,
3935,filezilla_i64,_global__sub_i__zn12caboutdialog13sm_eventtablee,gui,,,,
13534,filezilla_i64,_global__sub_i__zn12cchmoddialog13sm_eventtablee,gui,,,,
9576,filezilla_i64,_global__sub_i__zn12ccommandlinec2eippw,gui,,,,
2432,filezilla_i64,_global__sub_i__zn12cinputdialog13sm_eventtablee,gui,,,,
21004,filezilla_i64,_global__sub_i__zn12coptionspage10createpageep8coptionsp15csettingsdialogp8wxwindowr6wxsize,gui,,,,
19306,filezilla_i64,_global__sub_i__zn12csitemanager7m_idmape,gui,,,,
27947,filezilla_i64,_global__sub_i__zn12wxtreectrlex12ms_classinfoe,gui,,,,
17476,filezilla_i64,_global__sub_i__zn13cexportdialogc2ep8wxwindowp10cqueueview,gui,,,,
18250,filezilla_i64,_global__sub_i__zn13cimportdialogc2ep8wxwindowp10cqueueview,gui,,,,
7510,filezilla_i64,_global__sub_i__zn13cloginmanager17m_theloginmanagere,gui,,,,
10023,filezilla_i64,_global__sub_i__zn13cupdatedialog13sm_eventtablee,gui,,,,
8901,filezilla_i64,_global__sub_i__zn13cwindowtinterc2er8wxwindow,gui,,,,
25932,filezilla_i64,_global__sub_i__zn13wximagelistexc2ev,gui,,,,
16914,filezilla_i64,_global__sub_i__zn13wxstatusbarex13sm_eventtablee,gui,,,,
1013,filezilla_i64,_global__sub_i__zn14cfileexistsdlg13sm_eventtablee,gui,,,,
1608,filezilla_i64,_global__sub_i__zn14cfiltermanager8m_loadede,gui,,,,
13497,filezilla_i64,_global__sub_i__zn14clocallistview13sm_eventtablee,gui,,,,
10984,filezilla_i64,_global__sub_i__zn14clocaltreeview13sm_eventtablee,gui,,,,
15882,filezilla_i64,_global__sub_i__zn14cwelcomedialog13sm_eventtablee,gui,,,,
4997,filezilla_i64,_global__sub_i__zn14recursion_rootc2erk11cserverpathb,gui,,,,
9088,filezilla_i64,_global__sub_i__zn15cautoasciifiles17ascii_extensions_b5cxx11e,gui,,,,
23980,filezilla_i64,_global__sub_i__zn15cfiltercontrolsc2ev,gui,,,,
12738,filezilla_i64,_global__sub_i__zn15cmanualtransfer13sm_eventtablee,gui,,,,
17839,filezilla_i64,_global__sub_i__zn15cremotelistview13chmodhandlerse,gui,,,,
4118,filezilla_i64,_global__sub_i__zn15cremotetreeview13sm_eventtablee,gui,,,,
